image;speed;steering_angle;x;y;psi;ptsx;ptsy
sample_data/349.jpg;29.9375;-0.12040884047746658;-40.64997;-159.0547;6.282528;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/350.jpg;29.92211;-0.1250372678041458;-39.58025;-159.0146;0.0227916;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/351.jpg;29.94929;-0.1590462177991867;-38.24409;-158.9351;0.05073988;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/352.jpg;29.95532;-0.10055450350046158;-37.1765;-158.8465;0.07238884;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/353.jpg;29.96054;-0.03600763529539108;-35.84519;-158.7016;0.1007403;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/354.jpg;29.96953;-0.032978154718875885;-34.78233;-158.5644;0.1206819;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/355.jpg;29.97907;-0.002341948449611664;-33.45563;-158.3759;0.1389764;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/356.jpg;29.9863;0.06744366139173508;-32.1308;-158.1723;0.1520981;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/357.jpg;29.98697;0.0632692202925682;-31.07157;-158.0044;0.1579252;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/358.jpg;29.98686;0.05548722296953201;-29.74675;-157.7998;0.1570991;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/359.jpg;29.98925;0.06290105730295181;-28.68589;-157.6424;0.152677;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/360.jpg;29.99299;0.06321503967046738;-27.35837;-157.4546;0.1447997;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/361.jpg;29.99571;0.02981504052877426;-26.29501;-157.3133;0.1369866;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/362.jpg;29.99946;-0.006394572556018829;-24.96413;-157.1487;0.1263998;[-42.38173, -24.50172, 2.908264, 22.10828, 47.20827, 75.06355];[-159.099, -157.469, -153.909, -151.629, -148.129, -143.929]
sample_data/363.jpg;30.00218;0.013913162052631378;-23.89851;-157.0235;0.1195071;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/364.jpg;30.00514;-0.026523612439632416;-22.566;-156.8703;0.1143054;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/365.jpg;30.00682;-0.027959801256656647;-21.49959;-156.7505;0.1115046;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/366.jpg;30.00845;-0.04130365699529648;-20.16672;-156.5989;0.1112927;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/367.jpg;30.00952;-0.06789351254701614;-19.10069;-156.4747;0.1131026;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/368.jpg;30.00972;-0.03962179273366928;-17.76896;-156.3127;0.1180216;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/369.jpg;30.01028;-0.037418849766254425;-16.43876;-156.1386;0.126175;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/370.jpg;30.01196;0.017687462270259857;-15.37552;-155.9919;0.1328748;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/371.jpg;30.0131;0.032057978212833405;-14.04749;-155.8009;0.1403049;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/372.jpg;30.01299;0.01421087235212326;-12.98517;-155.6474;0.1429819;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/373.jpg;30.01358;0.05140668898820877;-11.6569;-155.4579;0.1427805;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/374.jpg;30.01362;0.038786403834819794;-10.59396;-155.3085;0.1411944;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/375.jpg;30.01357;0.04586004465818405;-9.264276;-155.1292;0.136191;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/376.jpg;30.01409;0.0038914754986763;-8.199704;-154.9919;0.1311016;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/377.jpg;30.01483;0.015219248831272125;-6.867934;-154.8284;0.1241168;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/378.jpg;30.01571;0.02714245766401291;-5.802067;-154.7011;0.1199874;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/379.jpg;30.01656;-0.017830826342105865;-4.469137;-154.5467;0.1154777;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/380.jpg;30.01674;-0.04287306219339371;-3.135525;-154.3981;0.1111843;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/381.jpg;30.01587;-0.016372554004192352;-2.068686;-154.2788;0.1102156;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/382.jpg;30.01536;-0.01464039832353592;-0.7357407;-154.1249;0.112444;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/383.jpg;30.0159;-0.03775683790445328;0.330335;-153.9992;0.1147408;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/384.jpg;30.01624;-0.017182625830173492;1.662553;-153.8388;0.1179531;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/385.jpg;30.01648;-0.06014756113290787;2.727766;-153.7058;0.1215085;[-24.50172, 2.908264, 22.10828, 47.20827, 75.06355, 91.19354];[-157.469, -153.909, -151.629, -148.129, -143.929, -139.979]
sample_data/386.jpg;30.01594;0.008211039006710052;4.058629;-153.5344;0.1262297;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/387.jpg;30.01507;0.014690138399600983;5.122382;-153.3905;0.1312506;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/388.jpg;30.01505;0.022075064480304718;6.451857;-153.2091;0.134648;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/389.jpg;30.01508;0.025925971567630768;7.515501;-153.0645;0.135349;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/390.jpg;30.01516;-0.0023541823029518127;8.845395;-152.8861;0.1341598;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/391.jpg;30.01538;0.005487658083438873;9.909639;-152.7459;0.1323126;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/392.jpg;30.01587;0.02383788675069809;11.24003;-152.5712;0.1308508;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/393.jpg;30.01616;0.00908573716878891;12.30449;-152.4323;0.1297583;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/394.jpg;30.01618;0.006357826292514801;13.6355;-152.2622;0.1274391;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/395.jpg;30.01645;0.01059778779745102;14.96687;-152.0948;0.1252109;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/396.jpg;30.01659;0.004163749516010284;16.03217;-151.9625;0.1236355;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/397.jpg;30.01669;0.005393750965595245;17.36409;-151.7994;0.121681;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/398.jpg;30.01674;-0.005628414452075958;18.42979;-151.6703;0.1203878;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/399.jpg;30.01669;0.01240924745798111;19.76208;-151.5103;0.1190959;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/400.jpg;30.01654;0.0077671632170677185;20.82796;-151.3827;0.1185067;[2.908264, 22.10828, 47.20827, 75.06355, 91.19354, 107.3083];[-153.909, -151.629, -148.129, -143.929, -139.979, -134.209]
sample_data/401.jpg;30.01633;-0.0038151368498802185;22.16056;-151.2253;0.1172116;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/402.jpg;30.01621;-0.01374392956495285;23.22679;-151.1009;0.1161018;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/403.jpg;30.01594;-0.01445586234331131;24.5596;-150.9454;0.1155133;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/404.jpg;30.01569;-0.028168074786663055;25.6257;-150.8199;0.1160082;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/405.jpg;30.01524;-0.015764541923999786;26.95802;-150.6606;0.1176609;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/406.jpg;30.01484;-0.0353473499417305;28.28974;-150.4966;0.1207469;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/407.jpg;30.0145;-0.023321352899074554;29.35469;-150.362;0.1235881;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/408.jpg;30.01413;-0.002517230808734894;30.68506;-150.1876;0.1283261;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/409.jpg;30.01409;-0.011498235166072845;31.74882;-150.044;0.1319668;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/410.jpg;30.01411;-0.023860104382038116;33.07815;-149.862;0.135191;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/411.jpg;30.01402;-0.011300988495349884;34.40697;-149.6761;0.138142;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/412.jpg;30.01395;0.0019095465540885925;35.46952;-149.5239;0.1408601;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/413.jpg;30.01393;0.049911074340343475;36.79725;-149.3305;0.1437465;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/414.jpg;30.01224;0.015634633600711823;37.85939;-149.1757;0.1445329;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/415.jpg;30.0104;-0.008354641497135162;38.92208;-149.0253;0.14239;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/416.jpg;30.01047;0.031005404889583588;40.25089;-148.8405;0.1394082;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/417.jpg;30.01018;-0.022905714809894562;41.57978;-148.6564;0.1376737;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/418.jpg;30.00955;0.01443541795015335;42.64324;-148.5118;0.1357942;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/419.jpg;30.00919;0.03069242089986801;43.97233;-148.3295;0.1354862;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/420.jpg;30.00888;0.009902648627758026;45.03583;-148.1853;0.1344863;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/421.jpg;30.00871;-0.0007564499392174184;46.36581;-148.0099;0.1316206;[22.10828, 47.20827, 75.06355, 91.19354, 107.3083, 114.2635];[-151.629, -148.129, -143.929, -139.979, -134.209, -130.6506]
sample_data/422.jpg;30.00897;0.02120206505060196;47.43009;-147.8717;0.1295569;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/423.jpg;30.00909;0.015562228858470917;48.76065;-147.7005;0.1276904;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/424.jpg;30.0091;-0.010054834187030792;49.82544;-147.5663;0.1256582;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/425.jpg;30.00911;-0.04530476778745651;51.15681;-147.4015;0.1231644;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/426.jpg;30.00802;-0.009752802550792694;52.22182;-147.2691;0.1228317;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/427.jpg;30.00702;-0.05163455754518509;53.55231;-147.098;0.1256043;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/428.jpg;30.00643;-0.05294135957956314;54.61628;-146.9581;0.1283684;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/429.jpg;30.00544;-0.028587304055690765;55.94503;-146.7745;0.134437;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/430.jpg;30.00555;-0.0301801934838295;57.27224;-146.5801;0.1421975;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/431.jpg;30.00626;-0.10031075030565262;58.3331;-146.4185;0.1480313;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/432.jpg;30.00352;-0.09468380361795425;59.65776;-146.2075;0.1558337;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/433.jpg;29.99916;-0.02493578940629959;60.97893;-145.9769;0.1685331;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/434.jpg;29.99919;-0.04960348457098007;62.03324;-145.7784;0.1800058;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/435.jpg;30.00126;-0.036809466779232025;63.3492;-145.5198;0.1913895;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/436.jpg;30.00319;-0.04032261669635773;64.6626;-145.248;0.2019206;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/437.jpg;29.96084;0.0346946083009243;65.71112;-145.0226;0.2093897;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/438.jpg;29.9595;0.06645680218935013;67.01959;-144.736;0.216082;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/439.jpg;29.8522;0.07859005033969879;68.0676;-144.5089;0.2151196;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/440.jpg;29.92955;0.08437011390924454;69.37814;-144.2371;0.2083765;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/441.jpg;29.83466;0.07989446073770523;70.43034;-144.0294;0.2005263;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/442.jpg;30.02544;0.09124355018138885;71.7503;-143.7846;0.1880365;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/443.jpg;30.03939;0.052462197840213776;73.07376;-143.5584;0.173594;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/444.jpg;30.04079;-0.02919091284275055;74.13515;-143.3921;0.1611611;[47.20827, 75.06355, 91.19354, 107.3083, 114.2635, 122.5583];[-148.129, -143.929, -139.979, -134.209, -130.6506, -123.779]
sample_data/445.jpg;30.03767;-0.050454169511795044;75.19786;-143.2345;0.1510044;[75.06355, 91.19354, 107.3083, 114.2635, 122.5583, 126.6183];[-143.929, -139.979, -134.209, -130.6506, -123.779, -118.159]
